onset	duration	trial_type	event_value	event_sample	response_time	response_time2	stimamp	stimon	sdt	confidence
4.642578125	0	stim-thr	10	9508	n/a	n/a	1.5	0.36963	n/a	n/a
8.08154296875	0	stim-thr	10	16551	n/a	n/a	1.48	1.8098	n/a	n/a
11.533203125	0	stim-thr	10	23620	n/a	n/a	1.46	1.9595	n/a	n/a
15.0537109375	0	stim-thr	10	30830	n/a	n/a	2.5	0.22224	n/a	n/a
17.53955078125	0	stim-thr	10	35921	n/a	n/a	2.48	0.51613	n/a	n/a
21.376953125	0	stim-thr	10	43780	n/a	n/a	2.46	0.81744	n/a	n/a
24.7587890625	0	stim-thr	10	50706	n/a	n/a	2.44	1.1898	n/a	n/a
26.923828125	0	stim-thr	10	55140	n/a	n/a	2.42	0.52442	n/a	n/a
29.88232421875	0	stim-thr	10	61199	n/a	n/a	2.4	1.2057	n/a	n/a
33.40673828125	0	stim-thr	10	68417	n/a	n/a	2.38	1.4224	n/a	n/a
36.6025390625	0	stim-thr	10	74962	n/a	n/a	2.36	0.44349	n/a	n/a
39.978515625	0	stim-thr	10	81876	n/a	n/a	2.34	0.23484	n/a	n/a
43.3173828125	0	stim-thr	10	88714	n/a	n/a	2.32	0.59335	n/a	n/a
45.619140625	0	stim-thr	10	93428	n/a	n/a	2.3	0.63756	n/a	n/a
49.10498046875	0	stim-thr	10	100567	n/a	n/a	2.28	0.84833	n/a	n/a
53.33349609375	0	stim-thr	10	109227	n/a	n/a	2.26	1.0157	n/a	n/a
54.95703125	0	stim-thr	10	112552	n/a	n/a	2.24	0.17103	n/a	n/a
59.91015625	0	stim-thr	10	122696	n/a	n/a	2.22	0.52496	n/a	n/a
62.642578125	0	stim-thr	10	128292	n/a	n/a	2.2	1.602	n/a	n/a
65.2900390625	0	stim-thr	10	133714	n/a	n/a	2.18	0.058441	n/a	n/a
68.603515625	0	stim-thr	10	140500	n/a	n/a	2.16	1.8577	n/a	n/a
71.0537109375	0	stim-thr	10	145518	n/a	n/a	2.14	1.4607	n/a	n/a
74.65283203125	0	stim-thr	10	152889	n/a	n/a	2.12	0.97722	n/a	n/a
78.8125	0	stim-thr	10	161408	n/a	n/a	2.1	1.1571	n/a	n/a
81.1298828125	0	stim-thr	10	166154	n/a	n/a	2.08	0.47457	n/a	n/a
84.2119140625	0	stim-thr	10	172466	n/a	n/a	2.06	0.9177	n/a	n/a
86.7919921875	0	stim-thr	10	177750	n/a	n/a	2.04	1.9262	n/a	n/a
90.44482421875	0	stim-thr	10	185231	n/a	n/a	2.02	1.0936	n/a	n/a
93.86962890625	0	stim-thr	10	192245	n/a	n/a	2	1.0423	n/a	n/a
97.12939453125	0	stim-thr	10	198921	n/a	n/a	1.98	0.46319	n/a	n/a
99.7275390625	0	stim-thr	10	204242	n/a	n/a	1.96	0.9778	n/a	n/a
102.8154296875	0	stim-thr	10	210566	n/a	n/a	1.94	1.2481	n/a	n/a
107.2216796875	0	stim-thr	10	219590	n/a	n/a	1.92	1.3583	n/a	n/a
108.4541015625	0	stim-thr	10	222114	n/a	n/a	1.9	0.79103	n/a	n/a
