onset	duration	trial_type	event_value	event_sample	response_time	response_time2	stimamp	stimon	sdt	confidence
9.2978515625	0	stim-thr	10	9521	n/a	n/a	2.5	0.53824	n/a	n/a
12.7744140625	0	stim-thr	10	13081	n/a	n/a	2.48	0.84567	n/a	n/a
16.158203125	0	stim-thr	10	16546	n/a	n/a	2.46	1.0957	n/a	n/a
20.078125	0	stim-thr	10	20560	n/a	n/a	2.44	1.8855	n/a	n/a
22.1611328125	0	stim-thr	10	22693	n/a	n/a	2.42	0.83549	n/a	n/a
26.423828125	0	stim-thr	10	27058	n/a	n/a	2.4	1.9661	n/a	n/a
28.1953125	0	stim-thr	10	28872	n/a	n/a	2.38	0.60291	n/a	n/a
32.1298828125	0	stim-thr	10	32901	n/a	n/a	2.36	1.4022	n/a	n/a
35.1904296875	0	stim-thr	10	36035	n/a	n/a	2.34	1.3327	n/a	n/a
38.0703125	0	stim-thr	10	38984	n/a	n/a	2.32	1.0783	n/a	n/a
41.5283203125	0	stim-thr	10	42525	n/a	n/a	2.3	1.3962	n/a	n/a
44.609375	0	stim-thr	10	45680	n/a	n/a	2.28	1.3331	n/a	n/a
46.8056640625	0	stim-thr	10	47929	n/a	n/a	2.26	0.35626	n/a	n/a
49.8486328125	0	stim-thr	10	51045	n/a	n/a	2.24	0.25603	n/a	n/a
54.7412109375	0	stim-thr	10	56055	n/a	n/a	2.22	1.9982	n/a	n/a
56.21875	0	stim-thr	10	57568	n/a	n/a	2.2	0.34224	n/a	n/a
59.0966796875	0	stim-thr	10	60515	n/a	n/a	2.18	0.065202	n/a	n/a
63.298828125	0	stim-thr	10	64818	n/a	n/a	2.16	1.1224	n/a	n/a
67.076171875	0	stim-thr	10	68686	n/a	n/a	2.14	1.7637	n/a	n/a
69.7822265625	0	stim-thr	10	71457	n/a	n/a	2.12	1.3384	n/a	n/a
71.9599609375	0	stim-thr	10	73687	n/a	n/a	2.1	0.38087	n/a	n/a
75.48046875	0	stim-thr	10	77292	n/a	n/a	2.08	0.73783	n/a	n/a
78.7978515625	0	stim-thr	10	80689	n/a	n/a	2.06	0.92145	n/a	n/a
82.9755859375	0	stim-thr	10	84967	n/a	n/a	2.04	1.9633	n/a	n/a
84.455078125	0	stim-thr	10	86482	n/a	n/a	2.02	0.31281	n/a	n/a
88.986328125	0	stim-thr	10	91122	n/a	n/a	2	1.711	n/a	n/a
91.701171875	0	stim-thr	10	93902	n/a	n/a	1.98	1.2895	n/a	n/a
94.294921875	0	stim-thr	10	96558	n/a	n/a	1.96	0.75254	n/a	n/a
97.0556640625	0	stim-thr	10	99385	n/a	n/a	1.94	0.38185	n/a	n/a
100.6650390625	0	stim-thr	10	103081	n/a	n/a	1.92	0.85651	n/a	n/a
103.92578125	0	stim-thr	10	106420	n/a	n/a	1.9	0.96404	n/a	n/a
106.3525390625	0	stim-thr	10	108905	n/a	n/a	1.88	0.24122	n/a	n/a
110.4619140625	0	stim-thr	10	113113	n/a	n/a	1.86	1.179	n/a	n/a
112.89453125	0	stim-thr	10	115604	n/a	n/a	1.84	0.45238	n/a	n/a
116.361328125	0	stim-thr	10	119154	n/a	n/a	1.82	0.76924	n/a	n/a
119.908203125	0	stim-thr	10	122786	n/a	n/a	1.8	1.166	n/a	n/a
122.4169921875	0	stim-thr	10	125355	n/a	n/a	1.78	0.50361	n/a	n/a
125.65625	0	stim-thr	10	128672	n/a	n/a	1.76	0.58088	n/a	n/a
129.4462890625	0	stim-thr	10	132553	n/a	n/a	1.74	1.2342	n/a	n/a
131.888671875	0	stim-thr	10	135054	n/a	n/a	1.72	0.53056	n/a	n/a
136.1669921875	0	stim-thr	10	139435	n/a	n/a	1.7	1.6488	n/a	n/a
139.623046875	0	stim-thr	10	142974	n/a	n/a	1.68	1.9653	n/a	n/a
142.26171875	0	stim-thr	10	145676	n/a	n/a	1.66	1.4605	n/a	n/a
144.62890625	0	stim-thr	10	148100	n/a	n/a	1.64	0.68775	n/a	n/a
148.26171875	0	stim-thr	10	151820	n/a	n/a	1.62	1.1681	n/a	n/a
150.44140625	0	stim-thr	10	154052	n/a	n/a	1.6	0.21554	n/a	n/a
155.171875	0	stim-thr	10	158896	n/a	n/a	1.58	1.8126	n/a	n/a
158.25	0	stim-thr	10	162048	n/a	n/a	1.56	1.7593	n/a	n/a
161.27734375	0	stim-thr	10	165148	n/a	n/a	1.54	1.6355	n/a	n/a
163.298828125	0	stim-thr	10	167218	n/a	n/a	1.52	0.52146	n/a	n/a
167.11328125	0	stim-thr	10	171124	n/a	n/a	1.5	1.1887	n/a	n/a
169.1025390625	0	stim-thr	10	173161	n/a	n/a	1.48	0.045025	n/a	n/a
173.048828125	0	stim-thr	10	177202	n/a	n/a	1.46	0.85052	n/a	n/a
175.9912109375	0	stim-thr	10	180215	n/a	n/a	1.44	0.62544	n/a	n/a
178.849609375	0	stim-thr	10	183142	n/a	n/a	1.42	0.32297	n/a	n/a
182.01953125	0	stim-thr	10	186388	n/a	n/a	1.4	0.35753	n/a	n/a
