onset	duration	trial_type	event_value	event_sample	response_time	response_time2	stimamp	stimon	sdt	confidence
9.2978515625	0	stim-thr	10	9521	n/a	n/a	0.1	0.81524	n/a	n/a
12.7744140625	0	stim-thr	10	13081	n/a	n/a	0.12	1.64	n/a	n/a
16.158203125	0	stim-thr	10	16546	n/a	n/a	0.14	1.4367	n/a	n/a
20.078125	0	stim-thr	10	20560	n/a	n/a	0.16	1.9373	n/a	n/a
22.1611328125	0	stim-thr	10	22693	n/a	n/a	0.18	1.0627	n/a	n/a
26.423828125	0	stim-thr	10	27058	n/a	n/a	0.2	0.65029	n/a	n/a
28.1953125	0	stim-thr	10	28872	n/a	n/a	0.22	0.21126	n/a	n/a
32.1298828125	0	stim-thr	10	32901	n/a	n/a	0.24	1.2219	n/a	n/a
35.1904296875	0	stim-thr	10	36035	n/a	n/a	0.26	1.5576	n/a	n/a
38.0703125	0	stim-thr	10	38984	n/a	n/a	0.28	0.84691	n/a	n/a
41.5283203125	0	stim-thr	10	42525	n/a	n/a	0.3	0.18165	n/a	n/a
44.609375	0	stim-thr	10	45680	n/a	n/a	0.32	0.53294	n/a	n/a
46.8056640625	0	stim-thr	10	47929	n/a	n/a	0.34	0.30731	n/a	n/a
49.8486328125	0	stim-thr	10	51045	n/a	n/a	0.36	0.56201	n/a	n/a
54.7412109375	0	stim-thr	10	56055	n/a	n/a	0.38	0.88017	n/a	n/a
56.21875	0	stim-thr	10	57568	n/a	n/a	0.4	1.0543	n/a	n/a
59.0966796875	0	stim-thr	10	60515	n/a	n/a	0.42	0.91485	n/a	n/a
63.298828125	0	stim-thr	10	64818	n/a	n/a	0.44	1.7507	n/a	n/a
67.076171875	0	stim-thr	10	68686	n/a	n/a	0.46	1.0361	n/a	n/a
69.7822265625	0	stim-thr	10	71457	n/a	n/a	0.48	1.8872	n/a	n/a
71.9599609375	0	stim-thr	10	73687	n/a	n/a	0.5	1.2754	n/a	n/a
75.48046875	0	stim-thr	10	77292	n/a	n/a	0.52	1.9154	n/a	n/a
78.7978515625	0	stim-thr	10	80689	n/a	n/a	0.54	0.48141	n/a	n/a
82.9755859375	0	stim-thr	10	84967	n/a	n/a	0.56	1.3522	n/a	n/a
84.455078125	0	stim-thr	10	86482	n/a	n/a	0.58	0.57813	n/a	n/a
88.986328125	0	stim-thr	10	91122	n/a	n/a	0.6	1.3436	n/a	n/a
91.701171875	0	stim-thr	10	93902	n/a	n/a	0.62	1.3903	n/a	n/a
94.294921875	0	stim-thr	10	96558	n/a	n/a	0.64	0.13599	n/a	n/a
97.0556640625	0	stim-thr	10	99385	n/a	n/a	0.66	0.50958	n/a	n/a
100.6650390625	0	stim-thr	10	103081	n/a	n/a	0.68	0.44808	n/a	n/a
103.92578125	0	stim-thr	10	106420	n/a	n/a	0.7	1.3357	n/a	n/a
106.3525390625	0	stim-thr	10	108905	n/a	n/a	0.72	1.6888	n/a	n/a
110.4619140625	0	stim-thr	10	113113	n/a	n/a	0.74	0.68892	n/a	n/a
112.89453125	0	stim-thr	10	115604	n/a	n/a	0.76	1.561	n/a	n/a
116.361328125	0	stim-thr	10	119154	n/a	n/a	0.78	1.3507	n/a	n/a
119.908203125	0	stim-thr	10	122786	n/a	n/a	0.8	0.013431	n/a	n/a
122.4169921875	0	stim-thr	10	125355	n/a	n/a	0.82	1.2043	n/a	n/a
125.65625	0	stim-thr	10	128672	n/a	n/a	0.84	0.77354	n/a	n/a
129.4462890625	0	stim-thr	10	132553	n/a	n/a	0.86	1.832	n/a	n/a
131.888671875	0	stim-thr	10	135054	n/a	n/a	0.88	0.0023021	n/a	n/a
136.1669921875	0	stim-thr	10	139435	n/a	n/a	0.9	0.9249	n/a	n/a
139.623046875	0	stim-thr	10	142974	n/a	n/a	0.92	0.8487	n/a	n/a
142.26171875	0	stim-thr	10	145676	n/a	n/a	0.94	0.92183	n/a	n/a
144.62890625	0	stim-thr	10	148100	n/a	n/a	0.96	1.5403	n/a	n/a
148.26171875	0	stim-thr	10	151820	n/a	n/a	0.98	0.64494	n/a	n/a
150.44140625	0	stim-thr	10	154052	n/a	n/a	1	1.5695	n/a	n/a
155.171875	0	stim-thr	10	158896	n/a	n/a	1.02	0.94271	n/a	n/a
158.25	0	stim-thr	10	162048	n/a	n/a	1.04	0.071525	n/a	n/a
