onset	duration	trial_type	event_value	event_sample	response_time	response_time2	stimamp	stimon	sdt	confidence
13.1806640625	0	stim-thr	10	13497	n/a	n/a	2.5	0.70145	n/a	n/a
17.51953125	0	stim-thr	10	17940	n/a	n/a	2.48	1.878	n/a	n/a
20.5283203125	0	stim-thr	10	21021	n/a	n/a	2.46	1.7519	n/a	n/a
23.037109375	0	stim-thr	10	23590	n/a	n/a	2.44	1.1003	n/a	n/a
26.3154296875	0	stim-thr	10	26947	n/a	n/a	2.42	1.245	n/a	n/a
29.376953125	0	stim-thr	10	30082	n/a	n/a	2.4	1.1741	n/a	n/a
31.7509765625	0	stim-thr	10	32513	n/a	n/a	2.38	0.41548	n/a	n/a
35.0888671875	0	stim-thr	10	35931	n/a	n/a	2.36	0.60249	n/a	n/a
38.5810546875	0	stim-thr	10	39507	n/a	n/a	2.34	0.94185	n/a	n/a
41.2470703125	0	stim-thr	10	42237	n/a	n/a	2.32	0.46098	n/a	n/a
45.6328125	0	stim-thr	10	46728	n/a	n/a	2.3	1.6886	n/a	n/a
47.4921875	0	stim-thr	10	48632	n/a	n/a	2.28	0.38953	n/a	n/a
50.6884765625	0	stim-thr	10	51905	n/a	n/a	2.26	0.45184	n/a	n/a
53.7451171875	0	stim-thr	10	55035	n/a	n/a	2.24	0.34142	n/a	n/a
57.009765625	0	stim-thr	10	58378	n/a	n/a	2.22	0.45533	n/a	n/a
60.5751953125	0	stim-thr	10	62029	n/a	n/a	2.2	0.8714	n/a	n/a
63.4951171875	0	stim-thr	10	65019	n/a	n/a	2.18	0.6222	n/a	n/a
67.8720703125	0	stim-thr	10	69501	n/a	n/a	2.16	1.8468	n/a	n/a
70.0283203125	0	stim-thr	10	71709	n/a	n/a	2.14	0.86041	n/a	n/a
72.6884765625	0	stim-thr	10	74433	n/a	n/a	2.12	0.36963	n/a	n/a
77.302734375	0	stim-thr	10	79158	n/a	n/a	2.1	1.8098	n/a	n/a
80.603515625	0	stim-thr	10	82538	n/a	n/a	2.08	1.9595	n/a	n/a
82.6845703125	0	stim-thr	10	84669	n/a	n/a	2.06	0.87774	n/a	n/a
85.173828125	0	stim-thr	10	87218	n/a	n/a	2.04	0.22224	n/a	n/a
88.6015625	0	stim-thr	10	90728	n/a	n/a	2.02	0.51613	n/a	n/a
92.03515625	0	stim-thr	10	94244	n/a	n/a	2	0.81744	n/a	n/a
95.56640625	0	stim-thr	10	97860	n/a	n/a	1.98	1.1898	n/a	n/a
98.0439453125	0	stim-thr	10	100397	n/a	n/a	1.96	0.52442	n/a	n/a
101.900390625	0	stim-thr	10	104346	n/a	n/a	1.94	1.2057	n/a	n/a
105.2578125	0	stim-thr	10	107784	n/a	n/a	1.92	1.4224	n/a	n/a
107.4189453125	0	stim-thr	10	109997	n/a	n/a	1.9	0.44349	n/a	n/a
110.353515625	0	stim-thr	10	113002	n/a	n/a	1.88	0.23484	n/a	n/a
113.87109375	0	stim-thr	10	116604	n/a	n/a	1.86	0.59335	n/a	n/a
117.0849609375	0	stim-thr	10	119895	n/a	n/a	1.84	0.63756	n/a	n/a
120.4501953125	0	stim-thr	10	123341	n/a	n/a	1.82	0.84833	n/a	n/a
123.7685546875	0	stim-thr	10	126739	n/a	n/a	1.8	1.0157	n/a	n/a
126.0888671875	0	stim-thr	10	129115	n/a	n/a	1.78	0.17103	n/a	n/a
129.5927734375	0	stim-thr	10	132703	n/a	n/a	1.76	0.52496	n/a	n/a
133.8271484375	0	stim-thr	10	137039	n/a	n/a	1.74	1.602	n/a	n/a
135.42578125	0	stim-thr	10	138676	n/a	n/a	1.72	0.058441	n/a	n/a
140.3603515625	0	stim-thr	10	143729	n/a	n/a	1.7	1.8577	n/a	n/a
143.1279296875	0	stim-thr	10	146563	n/a	n/a	1.68	1.4607	n/a	n/a
145.7802734375	0	stim-thr	10	149279	n/a	n/a	1.66	0.97722	n/a	n/a
149.11328125	0	stim-thr	10	152692	n/a	n/a	1.64	1.1571	n/a	n/a
151.5751953125	0	stim-thr	10	155213	n/a	n/a	1.62	0.47457	n/a	n/a
155.1513671875	0	stim-thr	10	158875	n/a	n/a	1.6	0.9177	n/a	n/a
159.2958984375	0	stim-thr	10	163119	n/a	n/a	1.58	1.9262	n/a	n/a
161.6201171875	0	stim-thr	10	165499	n/a	n/a	1.56	1.0936	n/a	n/a
164.7275390625	0	stim-thr	10	168681	n/a	n/a	1.54	1.0423	n/a	n/a
167.2802734375	0	stim-thr	10	171295	n/a	n/a	1.52	0.46319	n/a	n/a
170.9541015625	0	stim-thr	10	175057	n/a	n/a	1.5	0.9778	n/a	n/a
174.365234375	0	stim-thr	10	178550	n/a	n/a	1.48	1.2481	n/a	n/a
177.626953125	0	stim-thr	10	181890	n/a	n/a	1.46	1.3583	n/a	n/a
180.2265625	0	stim-thr	10	184552	n/a	n/a	1.44	0.79103	n/a	n/a
183.318359375	0	stim-thr	10	187718	n/a	n/a	1.42	0.73487	n/a	n/a
187.720703125	0	stim-thr	10	192226	n/a	n/a	1.4	1.976	n/a	n/a
188.958984375	0	stim-thr	10	193494	n/a	n/a	1.38	0.075478	n/a	n/a
193.8134765625	0	stim-thr	10	198465	n/a	n/a	1.36	1.7703	n/a	n/a
197.0302734375	0	stim-thr	10	201759	n/a	n/a	1.34	1.8266	n/a	n/a
199.931640625	0	stim-thr	10	204730	n/a	n/a	1.32	1.5924	n/a	n/a
201.681640625	0	stim-thr	10	206522	n/a	n/a	1.3	0.19742	n/a	n/a
205.1572265625	0	stim-thr	10	210081	n/a	n/a	1.28	0.52374	n/a	n/a
208.4716796875	0	stim-thr	10	213475	n/a	n/a	1.26	0.67071	n/a	n/a
212.2939453125	0	stim-thr	10	217389	n/a	n/a	1.24	1.3595	n/a	n/a
214.3408203125	0	stim-thr	10	219485	n/a	n/a	1.22	0.27311	n/a	n/a
218.6435546875	0	stim-thr	10	223891	n/a	n/a	1.2	1.4425	n/a	n/a
220.5634765625	0	stim-thr	10	225857	n/a	n/a	1.18	0.21352	n/a	n/a
224.8095703125	0	stim-thr	10	230205	n/a	n/a	1.16	1.3075	n/a	n/a
227.642578125	0	stim-thr	10	233106	n/a	n/a	1.14	0.98835	n/a	n/a
231.361328125	0	stim-thr	10	236914	n/a	n/a	1.12	1.5581	n/a	n/a
234.4052734375	0	stim-thr	10	240031	n/a	n/a	1.1	1.4301	n/a	n/a
237.9404296875	0	stim-thr	10	243651	n/a	n/a	1.08	1.8074	n/a	n/a
241.0498046875	0	stim-thr	10	246835	n/a	n/a	1.06	1.7818	n/a	n/a
243.1103515625	0	stim-thr	10	248945	n/a	n/a	1.04	0.66833	n/a	n/a
247.001953125	0	stim-thr	10	252930	n/a	n/a	1.02	1.3975	n/a	n/a
249.1708984375	0	stim-thr	10	255151	n/a	n/a	1	0.39562	n/a	n/a
251.9990234375	0	stim-thr	10	258047	n/a	n/a	n/a	n/a	n/a	n/a
