onset	duration	trial_type	event_value	event_sample	response_time	response_time2	stimamp	stimon	sdt	confidence
17.23046875	0	stim-thr	10	17644	n/a	n/a	2.5	0.59264	n/a	n/a
21.29296875	0	stim-thr	10	21804	n/a	n/a	2.48	1.4894	n/a	n/a
23.3271484375	0	stim-thr	10	23887	n/a	n/a	2.46	0.37791	n/a	n/a
27.474609375	0	stim-thr	10	28134	n/a	n/a	2.44	1.3736	n/a	n/a
29.6171875	0	stim-thr	10	30328	n/a	n/a	2.42	0.36702	n/a	n/a
33.125	0	stim-thr	10	33920	n/a	n/a	2.4	0.73697	n/a	n/a
36.783203125	0	stim-thr	10	37666	n/a	n/a	2.38	1.2512	n/a	n/a
40.2353515625	0	stim-thr	10	41201	n/a	n/a	2.36	1.5605	n/a	n/a
41.9970703125	0	stim-thr	10	43005	n/a	n/a	2.34	0.16225	n/a	n/a
46.8408203125	0	stim-thr	10	47965	n/a	n/a	2.32	1.8588	n/a	n/a
49.6669921875	0	stim-thr	10	50859	n/a	n/a	2.3	1.5514	n/a	n/a
52.2578125	0	stim-thr	10	53512	n/a	n/a	2.28	0.97358	n/a	n/a
55.3056640625	0	stim-thr	10	56633	n/a	n/a	2.26	0.87172	n/a	n/a
58.48046875	0	stim-thr	10	59884	n/a	n/a	2.24	0.89357	n/a	n/a
61.3447265625	0	stim-thr	10	62817	n/a	n/a	2.22	0.6127	n/a	n/a
64.8994140625	0	stim-thr	10	66457	n/a	n/a	2.2	1.017	n/a	n/a
68.0791015625	0	stim-thr	10	69713	n/a	n/a	2.18	1.0215	n/a	n/a
71.8583984375	0	stim-thr	10	73583	n/a	n/a	2.16	1.6353	n/a	n/a
74.978515625	0	stim-thr	10	76778	n/a	n/a	2.14	1.5897	n/a	n/a
77.8291015625	0	stim-thr	10	79697	n/a	n/a	2.12	1.2886	n/a	n/a
80.439453125	0	stim-thr	10	82370	n/a	n/a	2.1	0.75722	n/a	n/a
84.474609375	0	stim-thr	10	86502	n/a	n/a	2.08	1.6232	n/a	n/a
87.072265625	0	stim-thr	10	89162	n/a	n/a	2.06	1.0657	n/a	n/a
89.873046875	0	stim-thr	10	92030	n/a	n/a	2.04	0.70145	n/a	n/a
94.2099609375	0	stim-thr	10	96471	n/a	n/a	2.02	1.878	n/a	n/a
97.2431640625	0	stim-thr	10	99577	n/a	n/a	2	1.7519	n/a	n/a
99.751953125	0	stim-thr	10	102146	n/a	n/a	1.98	1.1003	n/a	n/a
103.04296875	0	stim-thr	10	105516	n/a	n/a	1.96	1.245	n/a	n/a
106.1220703125	0	stim-thr	10	108669	n/a	n/a	1.94	1.1741	n/a	n/a
108.4970703125	0	stim-thr	10	111101	n/a	n/a	1.92	0.41548	n/a	n/a
111.8515625	0	stim-thr	10	114536	n/a	n/a	1.9	0.60249	n/a	n/a
115.34765625	0	stim-thr	10	118116	n/a	n/a	1.88	0.94185	n/a	n/a
118.03515625	0	stim-thr	10	120868	n/a	n/a	1.86	0.46098	n/a	n/a
122.4228515625	0	stim-thr	10	125361	n/a	n/a	1.84	1.6886	n/a	n/a
124.2890625	0	stim-thr	10	127272	n/a	n/a	1.82	0.38953	n/a	n/a
127.5166015625	0	stim-thr	10	130577	n/a	n/a	1.8	0.45184	n/a	n/a
130.5390625	0	stim-thr	10	133672	n/a	n/a	1.78	0.34142	n/a	n/a
133.7890625	0	stim-thr	10	137000	n/a	n/a	1.76	0.45533	n/a	n/a
137.34375	0	stim-thr	10	140640	n/a	n/a	1.74	0.8714	n/a	n/a
140.26171875	0	stim-thr	10	143628	n/a	n/a	1.72	0.6222	n/a	n/a
144.65234375	0	stim-thr	10	148124	n/a	n/a	1.7	1.8468	n/a	n/a
146.80859375	0	stim-thr	10	150332	n/a	n/a	1.68	0.86041	n/a	n/a
149.4677734375	0	stim-thr	10	153055	n/a	n/a	1.66	0.36963	n/a	n/a
154.0400390625	0	stim-thr	10	157737	n/a	n/a	n/a	n/a	n/a	n/a
