onset	duration	trial_type	event_value	event_sample	response_time	response_time2	stimamp	stimon	sdt	confidence
35.3916015625	0	stim-thr	10	36241	n/a	n/a	2.5	0.36369	n/a	n/a
38.7060546875	0	stim-thr	10	39635	n/a	n/a	2.48	0.52761	n/a	n/a
41.62109375	0	stim-thr	10	42620	n/a	n/a	2.46	0.29108	n/a	n/a
44.75	0	stim-thr	10	45824	n/a	n/a	2.44	0.27214	n/a	n/a
49.3740234375	0	stim-thr	10	50559	n/a	n/a	2.42	1.7386	n/a	n/a
51.9541015625	0	stim-thr	10	53201	n/a	n/a	2.4	1.1594	n/a	n/a
55.0263671875	0	stim-thr	10	56347	n/a	n/a	2.38	1.0997	n/a	n/a
57.349609375	0	stim-thr	10	58726	n/a	n/a	2.36	0.28991	n/a	n/a
61.9228515625	0	stim-thr	10	63409	n/a	n/a	2.34	1.7061	n/a	n/a
64.60546875	0	stim-thr	10	66156	n/a	n/a	2.32	1.2441	n/a	n/a
67.1953125	0	stim-thr	10	68808	n/a	n/a	2.3	0.7019	n/a	n/a
70.671875	0	stim-thr	10	72368	n/a	n/a	2.28	1.0265	n/a	n/a
73.5830078125	0	stim-thr	10	75349	n/a	n/a	2.26	0.80362	n/a	n/a
76.0986328125	0	stim-thr	10	77925	n/a	n/a	2.24	0.15193	n/a	n/a
79.58984375	0	stim-thr	10	81500	n/a	n/a	2.22	0.47983	n/a	n/a
82.4892578125	0	stim-thr	10	84469	n/a	n/a	2.2	0.24664	n/a	n/a
85.7626953125	0	stim-thr	10	87821	n/a	n/a	2.18	0.36782	n/a	n/a
89.0078125	0	stim-thr	10	91144	n/a	n/a	2.16	0.47991	n/a	n/a
92.5146484375	0	stim-thr	10	94735	n/a	n/a	2.14	0.83453	n/a	n/a
94.9267578125	0	stim-thr	10	97205	n/a	n/a	2.12	0.099309	n/a	n/a
99.791015625	0	stim-thr	10	102186	n/a	n/a	2.1	1.8054	n/a	n/a
103.041015625	0	stim-thr	10	105514	n/a	n/a	2.08	1.8896	n/a	n/a
105.2734375	0	stim-thr	10	107800	n/a	n/a	2.06	0.98173	n/a	n/a
108.4267578125	0	stim-thr	10	111029	n/a	n/a	2.04	0.97851	n/a	n/a
111.2685546875	0	stim-thr	10	113939	n/a	n/a	2.02	0.67544	n/a	n/a
115.5341796875	0	stim-thr	10	118307	n/a	n/a	2	1.8001	n/a	n/a
117.6396484375	0	stim-thr	10	120463	n/a	n/a	1.98	0.73849	n/a	n/a
120.263671875	0	stim-thr	10	123150	n/a	n/a	1.96	0.22241	n/a	n/a
124.759765625	0	stim-thr	10	127754	n/a	n/a	1.94	1.5605	n/a	n/a
127.1416015625	0	stim-thr	10	130193	n/a	n/a	1.92	0.77948	n/a	n/a
130.0009765625	0	stim-thr	10	133121	n/a	n/a	1.9	0.48338	n/a	n/a
133.4833984375	0	stim-thr	10	136687	n/a	n/a	1.88	0.80782	n/a	n/a
136.0029296875	0	stim-thr	10	139267	n/a	n/a	1.86	0.19291	n/a	n/a
139.2060546875	0	stim-thr	10	142547	n/a	n/a	1.84	0.26395	n/a	n/a
143.9697265625	0	stim-thr	10	147425	n/a	n/a	1.82	1.8841	n/a	n/a
147.14453125	0	stim-thr	10	150676	n/a	n/a	1.8	1.9123	n/a	n/a
149.55078125	0	stim-thr	10	153140	n/a	n/a	1.78	1.1504	n/a	n/a
151.6865234375	0	stim-thr	10	155327	n/a	n/a	1.76	0.11956	n/a	n/a
