onset	duration	trial_type	event_value	event_sample	response_time	response_time2	stimamp	stimon	sdt	confidence
11.1181640625	0	stim-thr	10	11385	n/a	n/a	0.1	1.527	n/a	n/a
14.0205078125	0	stim-thr	10	14357	n/a	n/a	0.12	1.2558	n/a	n/a
17.46484375	0	stim-thr	10	17884	n/a	n/a	0.14	1.544	n/a	n/a
20.953125	0	stim-thr	10	21456	n/a	n/a	0.16	1.8657	n/a	n/a
24.1796875	0	stim-thr	10	24760	n/a	n/a	0.18	1.9455	n/a	n/a
25.74609375	0	stim-thr	10	26364	n/a	n/a	0.2	0.38406	n/a	n/a
28.7919921875	0	stim-thr	10	29483	n/a	n/a	0.22	0.27775	n/a	n/a
33.0546875	0	stim-thr	10	33848	n/a	n/a	0.24	1.3925	n/a	n/a
34.982421875	0	stim-thr	10	35822	n/a	n/a	0.26	0.18764	n/a	n/a
38.9990234375	0	stim-thr	10	39935	n/a	n/a	0.28	1.0508	n/a	n/a
42.158203125	0	stim-thr	10	43170	n/a	n/a	0.3	1.0607	n/a	n/a
45.9677734375	0	stim-thr	10	47071	n/a	n/a	0.32	1.7223	n/a	n/a
48.3740234375	0	stim-thr	10	49535	n/a	n/a	0.34	0.96971	n/a	n/a
51.349609375	0	stim-thr	10	52582	n/a	n/a	0.36	0.78691	n/a	n/a
55.0634765625	0	stim-thr	10	56385	n/a	n/a	0.38	1.3429	n/a	n/a
58.3505859375	0	stim-thr	10	59751	n/a	n/a	0.4	1.4825	n/a	n/a
61.060546875	0	stim-thr	10	62526	n/a	n/a	0.42	1.0401	n/a	n/a
63.8564453125	0	stim-thr	10	65389	n/a	n/a	0.44	0.69543	n/a	n/a
66.5947265625	0	stim-thr	10	68193	n/a	n/a	0.46	0.29999	n/a	n/a
70.609375	0	stim-thr	10	72304	n/a	n/a	0.48	1.1722	n/a	n/a
73.1103515625	0	stim-thr	10	74865	n/a	n/a	0.5	0.52429	n/a	n/a
75.8359375	0	stim-thr	10	77656	n/a	n/a	0.52	0.088908	n/a	n/a
80.4306640625	0	stim-thr	10	82361	n/a	n/a	0.54	1.5099	n/a	n/a
82.5654296875	0	stim-thr	10	84547	n/a	n/a	0.56	0.48557	n/a	n/a
86.095703125	0	stim-thr	10	88162	n/a	n/a	0.58	0.8848	n/a	n/a
89.7392578125	0	stim-thr	10	91893	n/a	n/a	0.6	1.3756	n/a	n/a
92.2138671875	0	stim-thr	10	94427	n/a	n/a	0.62	0.71846	n/a	n/a
96.1015625	0	stim-thr	10	98408	n/a	n/a	0.64	1.4727	n/a	n/a
98.5498046875	0	stim-thr	10	100915	n/a	n/a	0.66	0.78941	n/a	n/a
102.26953125	0	stim-thr	10	104724	n/a	n/a	0.68	1.3668	n/a	n/a
105.453125	0	stim-thr	10	107984	n/a	n/a	0.7	1.4081	n/a	n/a
108.0791015625	0	stim-thr	10	110673	n/a	n/a	0.72	0.88461	n/a	n/a
110.3662109375	0	stim-thr	10	113015	n/a	n/a	0.74	0.039155	n/a	n/a
114.1318359375	0	stim-thr	10	116871	n/a	n/a	0.76	0.66172	n/a	n/a
117.4833984375	0	stim-thr	10	120303	n/a	n/a	0.78	0.84862	n/a	n/a
120.318359375	0	stim-thr	10	123206	n/a	n/a	0.8	0.54054	n/a	n/a
123.3212890625	0	stim-thr	10	126281	n/a	n/a	0.82	0.39411	n/a	n/a
127.705078125	0	stim-thr	10	130770	n/a	n/a	0.84	1.6434	n/a	n/a
130.0712890625	0	stim-thr	10	133193	n/a	n/a	0.86	0.85984	n/a	n/a
134.1279296875	0	stim-thr	10	137347	n/a	n/a	0.88	1.7755	n/a	n/a
136.2607421875	0	stim-thr	10	139531	n/a	n/a	0.9	0.78237	n/a	n/a
140.1728515625	0	stim-thr	10	143537	n/a	n/a	0.92	1.5382	n/a	n/a
142.5869140625	0	stim-thr	10	146009	n/a	n/a	n/a	n/a	n/a	n/a
