onset	duration	trial_type	event_value	event_sample	response_time	response_time2	stimamp	stimon	sdt	confidence
12.6865234375	0	stim-thr	10	12991	n/a	n/a	2.5	0.37836	n/a	n/a
15.751953125	0	stim-thr	10	16130	n/a	n/a	2.48	0.28497	n/a	n/a
19.1591796875	0	stim-thr	10	19619	n/a	n/a	2.46	0.53615	n/a	n/a
22.1005859375	0	stim-thr	10	22631	n/a	n/a	2.44	0.34978	n/a	n/a
25.16015625	0	stim-thr	10	25764	n/a	n/a	2.42	0.2773	n/a	n/a
29.2392578125	0	stim-thr	10	29941	n/a	n/a	2.4	1.1978	n/a	n/a
33.009765625	0	stim-thr	10	33802	n/a	n/a	2.38	1.8021	n/a	n/a
36.2509765625	0	stim-thr	10	37121	n/a	n/a	2.36	1.8788	n/a	n/a
37.958984375	0	stim-thr	10	38870	n/a	n/a	2.34	0.44237	n/a	n/a
41.6318359375	0	stim-thr	10	42631	n/a	n/a	2.32	0.96534	n/a	n/a
44.5673828125	0	stim-thr	10	45637	n/a	n/a	2.3	0.75202	n/a	n/a
48.0234375	0	stim-thr	10	49176	n/a	n/a	2.28	1.0476	n/a	n/a
50.64453125	0	stim-thr	10	51860	n/a	n/a	2.26	0.52975	n/a	n/a
53.3857421875	0	stim-thr	10	54667	n/a	n/a	2.24	0.13671	n/a	n/a
57.2890625	0	stim-thr	10	58664	n/a	n/a	2.22	0.87265	n/a	n/a
59.9140625	0	stim-thr	10	61352	n/a	n/a	2.2	0.34771	n/a	n/a
62.7724609375	0	stim-thr	10	64279	n/a	n/a	2.18	0.052214	n/a	n/a
67.783203125	0	stim-thr	10	69410	n/a	n/a	2.16	1.9094	n/a	n/a
69.8935546875	0	stim-thr	10	71571	n/a	n/a	2.14	0.86119	n/a	n/a
74.09765625	0	stim-thr	10	75876	n/a	n/a	2.12	1.9231	n/a	n/a
76.841796875	0	stim-thr	10	78686	n/a	n/a	2.1	1.5248	n/a	n/a
78.462890625	0	stim-thr	10	80346	n/a	n/a	2.08	0.014697	n/a	n/a
82.9580078125	0	stim-thr	10	84949	n/a	n/a	2.06	1.3601	n/a	n/a
86.1533203125	0	stim-thr	10	88221	n/a	n/a	2.04	1.4119	n/a	n/a
89.1953125	0	stim-thr	10	91336	n/a	n/a	2.02	1.2903	n/a	n/a
92.1455078125	0	stim-thr	10	94357	n/a	n/a	2	1.1046	n/a	n/a
94.6435546875	0	stim-thr	10	96915	n/a	n/a	1.98	0.43622	n/a	n/a
98.89453125	0	stim-thr	10	101268	n/a	n/a	1.96	1.5447	n/a	n/a
100.9560546875	0	stim-thr	10	103379	n/a	n/a	1.94	0.45606	n/a	n/a
104.400390625	0	stim-thr	10	106906	n/a	n/a	1.92	0.74173	n/a	n/a
108.6025390625	0	stim-thr	10	111209	n/a	n/a	1.9	1.7819	n/a	n/a
111.6806640625	0	stim-thr	10	114361	n/a	n/a	1.88	1.7128	n/a	n/a
113.9462890625	0	stim-thr	10	116681	n/a	n/a	1.86	0.80487	n/a	n/a
116.9345703125	0	stim-thr	10	119741	n/a	n/a	1.84	0.63604	n/a	n/a
120.66796875	0	stim-thr	10	123564	n/a	n/a	1.82	1.2173	n/a	n/a
124.41796875	0	stim-thr	10	127404	n/a	n/a	1.8	1.8204	n/a	n/a
127.55859375	0	stim-thr	10	130620	n/a	n/a	1.78	1.8182	n/a	n/a
130.0908203125	0	stim-thr	10	133213	n/a	n/a	1.76	1.1832	n/a	n/a
132.734375	0	stim-thr	10	135920	n/a	n/a	1.74	0.66514	n/a	n/a
136.947265625	0	stim-thr	10	140234	n/a	n/a	1.72	1.7061	n/a	n/a
139.2919921875	0	stim-thr	10	142635	n/a	n/a	1.7	0.8848	n/a	n/a
143.3828125	0	stim-thr	10	146824	n/a	n/a	1.68	1.8087	n/a	n/a
144.796875	0	stim-thr	10	148272	n/a	n/a	1.66	0.066359	n/a	n/a
148.9716796875	0	stim-thr	10	152547	n/a	n/a	1.64	1.0649	n/a	n/a
152.50390625	0	stim-thr	10	156164	n/a	n/a	1.62	1.433	n/a	n/a
154.5927734375	0	stim-thr	10	158303	n/a	n/a	1.6	0.3586	n/a	n/a
158.0810546875	0	stim-thr	10	161875	n/a	n/a	1.58	0.67307	n/a	n/a
160.9228515625	0	stim-thr	10	164785	n/a	n/a	1.56	0.37543	n/a	n/a
164.341796875	0	stim-thr	10	168286	n/a	n/a	1.54	0.64385	n/a	n/a
167.6806640625	0	stim-thr	10	171705	n/a	n/a	1.52	0.80771	n/a	n/a
171.1279296875	0	stim-thr	10	175235	n/a	n/a	1.5	1.0971	n/a	n/a
173.2978515625	0	stim-thr	10	177457	n/a	n/a	1.48	0.097477	n/a	n/a
177.4619140625	0	stim-thr	10	181721	n/a	n/a	1.46	1.1055	n/a	n/a
180.064453125	0	stim-thr	10	184386	n/a	n/a	1.44	0.54962	n/a	n/a
183.1298828125	0	stim-thr	10	187525	n/a	n/a	1.42	0.483	n/a	n/a
186.28515625	0	stim-thr	10	190756	n/a	n/a	1.4	0.48629	n/a	n/a
189.23828125	0	stim-thr	10	193780	n/a	n/a	1.38	0.30832	n/a	n/a
193.9853515625	0	stim-thr	10	198641	n/a	n/a	1.36	1.9128	n/a	n/a
197.1103515625	0	stim-thr	10	201841	n/a	n/a	1.34	1.8713	n/a	n/a
200.0439453125	0	stim-thr	10	204845	n/a	n/a	1.32	1.6374	n/a	n/a
203.029296875	0	stim-thr	10	207902	n/a	n/a	1.3	1.4565	n/a	n/a
205.0654296875	0	stim-thr	10	209987	n/a	n/a	1.28	0.35162	n/a	n/a
208.59375	0	stim-thr	10	213600	n/a	n/a	1.26	0.72074	n/a	n/a
211.3740234375	0	stim-thr	10	216447	n/a	n/a	1.24	0.37758	n/a	n/a
214.1708984375	0	stim-thr	10	219311	n/a	n/a	1.22	0.0023968	n/a	n/a
217.97265625	0	stim-thr	10	223204	n/a	n/a	1.2	0.63284	n/a	n/a
221.9052734375	0	stim-thr	10	227231	n/a	n/a	1.18	1.3992	n/a	n/a
224.9150390625	0	stim-thr	10	230313	n/a	n/a	1.16	1.2505	n/a	n/a
227.8828125	0	stim-thr	10	233352	n/a	n/a	1.14	1.0861	n/a	n/a
230.82421875	0	stim-thr	10	236364	n/a	n/a	1.12	0.87807	n/a	n/a
233.6748046875	0	stim-thr	10	239283	n/a	n/a	1.1	0.57485	n/a	n/a
237.2724609375	0	stim-thr	10	242967	n/a	n/a	1.08	1.0033	n/a	n/a
240.962890625	0	stim-thr	10	246746	n/a	n/a	1.06	1.5231	n/a	n/a
244.12109375	0	stim-thr	10	249980	n/a	n/a	1.04	1.5248	n/a	n/a
246.908203125	0	stim-thr	10	252834	n/a	n/a	1.02	1.1521	n/a	n/a
250.4091796875	0	stim-thr	10	256419	n/a	n/a	1	1.4953	n/a	n/a
253.3798828125	0	stim-thr	10	259461	n/a	n/a	0.98	1.2911	n/a	n/a
255.4931640625	0	stim-thr	10	261625	n/a	n/a	0.96	0.24644	n/a	n/a
259.4150390625	0	stim-thr	10	265641	n/a	n/a	0.94	1.0088	n/a	n/a
262.2412109375	0	stim-thr	10	268535	n/a	n/a	0.92	0.69452	n/a	n/a
264.8818359375	0	stim-thr	10	271239	n/a	n/a	0.9	0.1843	n/a	n/a
268.1611328125	0	stim-thr	10	274597	n/a	n/a	0.88	0.2957	n/a	n/a
271.4267578125	0	stim-thr	10	277941	n/a	n/a	0.86	0.39634	n/a	n/a
275.513671875	0	stim-thr	10	282126	n/a	n/a	0.84	1.3445	n/a	n/a
278.1787109375	0	stim-thr	10	284855	n/a	n/a	0.82	0.86302	n/a	n/a
281.8779296875	0	stim-thr	10	288643	n/a	n/a	0.8	1.3888	n/a	n/a
284.1630859375	0	stim-thr	10	290983	n/a	n/a	0.78	0.51357	n/a	n/a
286.8330078125	0	stim-thr	10	293717	n/a	n/a	0.76	0.019517	n/a	n/a
291.0498046875	0	stim-thr	10	298035	n/a	n/a	0.74	1.0646	n/a	n/a
293.697265625	0	stim-thr	10	300746	n/a	n/a	0.72	0.55878	n/a	n/a
298.1962890625	0	stim-thr	10	305353	n/a	n/a	0.7	1.8925	n/a	n/a
301.2587890625	0	stim-thr	10	308489	n/a	n/a	0.68	1.8129	n/a	n/a
303.38671875	0	stim-thr	10	310668	n/a	n/a	0.66	0.78537	n/a	n/a
305.794921875	0	stim-thr	10	313134	n/a	n/a	0.64	0.04971	n/a	n/a
310.263671875	0	stim-thr	10	317710	n/a	n/a	0.62	1.3429	n/a	n/a
313.736328125	0	stim-thr	10	321266	n/a	n/a	0.6	1.6743	n/a	n/a
317.1611328125	0	stim-thr	10	324773	n/a	n/a	0.58	1.943	n/a	n/a
318.494140625	0	stim-thr	10	326138	n/a	n/a	0.56	0.11387	n/a	n/a
322.412109375	0	stim-thr	10	330150	n/a	n/a	0.54	0.90065	n/a	n/a
325.853515625	0	stim-thr	10	333674	n/a	n/a	0.52	1.1649	n/a	n/a
329.2451171875	0	stim-thr	10	337147	n/a	n/a	0.5	1.3733	n/a	n/a
332.46875	0	stim-thr	10	340448	n/a	n/a	0.48	1.4389	n/a	n/a
335.4833984375	0	stim-thr	10	343535	n/a	n/a	0.46	1.3001	n/a	n/a
338.791015625	0	stim-thr	10	346922	n/a	n/a	0.44	1.4538	n/a	n/a
341.2353515625	0	stim-thr	10	349425	n/a	n/a	0.42	0.7477	n/a	n/a
344.80859375	0	stim-thr	10	353084	n/a	n/a	0.4	1.1632	n/a	n/a
347.0107421875	0	stim-thr	10	355339	n/a	n/a	0.38	0.23224	n/a	n/a
350.0654296875	0	stim-thr	10	358467	n/a	n/a	0.36	0.11531	n/a	n/a
355.07421875	0	stim-thr	10	363596	n/a	n/a	0.34	1.9595	n/a	n/a
356.85546875	0	stim-thr	10	365420	n/a	n/a	0.32	0.56965	n/a	n/a
360.642578125	0	stim-thr	10	369298	n/a	n/a	0.3	1.1899	n/a	n/a
364.5439453125	0	stim-thr	10	373293	n/a	n/a	0.28	1.9243	n/a	n/a
366.1513671875	0	stim-thr	10	374939	n/a	n/a	0.26	0.37156	n/a	n/a
369.3134765625	0	stim-thr	10	378177	n/a	n/a	0.24	0.38608	n/a	n/a
372.7607421875	0	stim-thr	10	381707	n/a	n/a	0.22	0.68329	n/a	n/a
377.09375	0	stim-thr	10	386144	n/a	n/a	0.2	1.8658	n/a	n/a
379.1435546875	0	stim-thr	10	388243	n/a	n/a	0.18	0.78134	n/a	n/a
382.05859375	0	stim-thr	10	391228	n/a	n/a	0.16	0.54643	n/a	n/a
384.96484375	0	stim-thr	10	394204	n/a	n/a	0.14	0.30389	n/a	n/a
388.6044921875	0	stim-thr	10	397931	n/a	n/a	0.12	0.79422	n/a	n/a
391.71875	0	stim-thr	10	401120	n/a	n/a	n/a	n/a	n/a	n/a
